Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Jigsaw,JigsawCompanyId,CleanStatus,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,OperatingHoursId,CustomerPriority__c,SLA__c,Active__c,NumberofLocations__c,UpsellOpportunity__c,SLASerialNumber__c,SLAExpirationDate__c,,PrimaryContact__c,Sector__c,Tier__c
70497,,,"VanArsdel, Ltd. Ltd 4",Account,6026,,,,,,,,,,,,,,,,,,,,vanarsdelltd_ltd_4.com,,,Financial Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024,Brokerage,Tier 1
70498,,,"VanArsdel, Ltd. Corp 2",Account,6026,,,,,,,,,,,,,,,,,,,,vanarsdelltd_corp_2.com,,,Financial Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5063,Brokerage,Tier 3
70499,,,"VanArsdel, Ltd. Corp 4",Account,6026,,,,,,,,,,,,,,,,,,,,vanarsdelltd_corp_4.com,,,Financial Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5025,Brokerage,Tier 1
70500,,,"VanArsdel, Ltd. LLC 3",Account,6026,,,,,,,,,,,,,,,,,,,,vanarsdelltd_llc_3.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5071,Brokerage,Tier 3
70501,,,"VanArsdel, Ltd. LLC 4",Account,6026,,,,,,,,,,,,,,,,,,,,vanarsdelltd_llc_4.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5123,Brokerage,Tier 1
70502,,,Wide World Importers Ltd 7,Account,6027,,,,,,,,,,,,,,,,,,,,wideworldimporters_ltd_7.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5102,Brokerage,Tier 2
70503,,,Wide World Importers Ltd 8,Account,6027,,,,,,,,,,,,,,,,,,,,wideworldimporters_ltd_8.com,,,Financial Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5039,Brokerage,Tier 1
70504,,,Wide World Importers LLC 4,Account,6027,,,,,,,,,,,,,,,,,,,,wideworldimporters_llc_4.com,,,Financial Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5056,Brokerage,Tier 2
70505,,,Wide World Importers Inc 4,Account,6027,,,,,,,,,,,,,,,,,,,,wideworldimporters_inc_4.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5021,Brokerage,Tier 2
70506,,,Wingtip Toys Ltd 5,Account,6028,,,,,,,,,,,,,,,,,,,,wingtiptoys_ltd_5.com,,,Financial Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5015,Brokerage,Tier 1
70507,,,Wingtip Toys LLC 6,Account,6028,,,,,,,,,,,,,,,,,,,,wingtiptoys_llc_6.com,,,Financial Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5096,Brokerage,Tier 3
70508,,,Woodgrove Bank Ltd 6,Account,6029,,,,,,,,,,,,,,,,,,,,woodgrovebank_ltd_6.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5145,Brokerage,Tier 1
70509,,,Woodgrove Bank Corp 2,Account,6029,,,,,,,,,,,,,,,,,,,,woodgrovebank_corp_2.com,,,Financial Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5163,Brokerage,Tier 1
70510,,,Woodgrove Bank LLC 8,Account,6029,,,,,,,,,,,,,,,,,,,,woodgrovebank_llc_8.com,,,Financial Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5052,Brokerage,Tier 1
70511,,,Woodgrove Bank LLC 9,Account,6029,,,,,,,,,,,,,,,,,,,,woodgrovebank_llc_9.com,,,Financial Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166,Brokerage,Tier 3
70512,,,Adatum Corporation Ltd 9,Account,6000,,,,,,,,,,,,,,,,,,,,adatum_ltd_9.com,,,Healthcare,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5169,Pharmaceutical Services,Tier 1
70513,,,Adatum Corporation Corp 7,Account,6000,,,,,,,,,,,,,,,,,,,,adatum_corp_7.com,,,Healthcare,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5017,Pharmaceutical Services,Tier 1
70514,,,Adventure Works Cycles Corp 0,Account,6001,,,,,,,,,,,,,,,,,,,,adventure-works_corp_0.com,,,Healthcare,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5047,Pharmaceutical Services,Tier 1
70515,,,Adventure Works Cycles Inc 2,Account,6001,,,,,,,,,,,,,,,,,,,,adventure-works_inc_2.com,,,Healthcare,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5081,Pharmaceutical Services,Tier 3
70516,,,Alpine Ski House Ltd 0,Account,6002,,,,,,,,,,,,,,,,,,,,alpineskihouse_ltd_0.com,,,Healthcare,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5085,Pharmaceutical Services,Tier 1
70517,,,Alpine Ski House Corp 2,Account,6002,,,,,,,,,,,,,,,,,,,,alpineskihouse_corp_2.com,,,Healthcare,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5148,Pharmaceutical Services,Tier 1
70518,,,Alpine Ski House Corp 4,Account,6002,,,,,,,,,,,,,,,,,,,,alpineskihouse_corp_4.com,,,Healthcare,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5140,Pharmaceutical Services,Tier 1
70519,,,Bellows College LLC 5,Account,6003,,,,,,,,,,,,,,,,,,,,bellowscollege_llc_5.com,,,Healthcare,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5052,Pharmaceutical Services,Tier 2
70520,,,Bellows College LLC 7,Account,6003,,,,,,,,,,,,,,,,,,,,bellowscollege_llc_7.com,,,Healthcare,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5155,Pharmaceutical Services,Tier 1
70521,,,Bellows College LLC 8,Account,6003,,,,,,,,,,,,,,,,,,,,bellowscollege_llc_8.com,,,Healthcare,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5011,Pharmaceutical Services,Tier 2
70522,,,Bellows College LLC 9,Account,6003,,,,,,,,,,,,,,,,,,,,bellowscollege_llc_9.com,,,Healthcare,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5139,Pharmaceutical Services,Tier 3
70523,,,Bellows College Inc 7,Account,6003,,,,,,,,,,,,,,,,,,,,bellowscollege_inc_7.com,,,Healthcare,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5086,Pharmaceutical Services,Tier 3
70524,,,Best For You Organics Company Ltd 8,Account,6004,,,,,,,,,,,,,,,,,,,,bestforyouorganics_ltd_8.com,,,Healthcare,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5138,Pharmaceutical Services,Tier 3
70525,,,Best For You Organics Company Inc 7,Account,6004,,,,,,,,,,,,,,,,,,,,bestforyouorganics_inc_7.com,,,Healthcare,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5001,Pharmaceutical Services,Tier 1
70526,,,Contoso Suites Inc 7,Account,6005,,,,,,,,,,,,,,,,,,,,contososuites_inc_7.com,,,Healthcare,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5159,Pharmaceutical Services,Tier 2
70527,,,Consolidated Messenger Ltd 2,Account,6006,,,,,,,,,,,,,,,,,,,,consolidatedmessenger_ltd_2.com,,,Healthcare,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5143,Pharmaceutical Services,Tier 3
70528,,,Consolidated Messenger LLC 0,Account,6006,,,,,,,,,,,,,,,,,,,,consolidatedmessenger_llc_0.com,,,Healthcare,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5130,Pharmaceutical Services,Tier 1
70529,,,"Fabrikam, Inc. Inc 6",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_inc_6.com,,,Healthcare,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5170,Pharmaceutical Services,Tier 2
70530,,,"Fabrikam, Inc. pte.Ltd 2",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_pte.ltd_2.com,,,Healthcare,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5054,Pharmaceutical Services,Tier 1
70531,,,Fabrikam Residences Corp 7,Account,6008,,,,,,,,,,,,,,,,,,,,fabrikamresidences_corp_7.com,,,Healthcare,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5088,Pharmaceutical Services,Tier 2
70532,,,First Up Consultants Corp 1,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_corp_1.com,,,Healthcare,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5148,Pharmaceutical Services,Tier 3
70533,,,First Up Consultants Inc 3,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_inc_3.com,,,Healthcare,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5104,Pharmaceutical Services,Tier 3
70534,,,First Up Consultants pte.Ltd 2,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_pte.ltd_2.com,,,Healthcare,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5120,Pharmaceutical Services,Tier 3
70535,,,First Up Consultants pte.Ltd 7,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_pte.ltd_7.com,,,Healthcare,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5022,Pharmaceutical Services,Tier 1
70536,,,Fourth Coffee Ltd 6,Account,6010,,,,,,,,,,,,,,,,,,,,fourthcoffee_ltd_6.com,,,Healthcare,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5101,Pharmaceutical Services,Tier 1
70537,,,Fourth Coffee Ltd 9,Account,6010,,,,,,,,,,,,,,,,,,,,fourthcoffee_ltd_9.com,,,Healthcare,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5076,Pharmaceutical Services,Tier 1
70538,,,Fourth Coffee Inc 1,Account,6010,,,,,,,,,,,,,,,,,,,,fourthcoffee_inc_1.com,,,Healthcare,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5162,Pharmaceutical Services,Tier 2
70539,,,Fourth Coffee pte.Ltd 1,Account,6010,,,,,,,,,,,,,,,,,,,,fourthcoffee_pte.ltd_1.com,,,Healthcare,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5110,Pharmaceutical Services,Tier 1
70540,,,Humongous Insurance Corp 3,Account,6012,,,,,,,,,,,,,,,,,,,,humongousinsurance_corp_3.com,,,Healthcare,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5125,Pharmaceutical Services,Tier 2
70541,,,Humongous Insurance Corp 4,Account,6012,,,,,,,,,,,,,,,,,,,,humongousinsurance_corp_4.com,,,Healthcare,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5105,Pharmaceutical Services,Tier 1
70542,,,Humongous Insurance LLC 3,Account,6012,,,,,,,,,,,,,,,,,,,,humongousinsurance_llc_3.com,,,Healthcare,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5094,Pharmaceutical Services,Tier 3
70543,,,Humongous Insurance LLC 5,Account,6012,,,,,,,,,,,,,,,,,,,,humongousinsurance_llc_5.com,,,Healthcare,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5027,Pharmaceutical Services,Tier 2
70544,,,Humongous Insurance LLC 7,Account,6012,,,,,,,,,,,,,,,,,,,,humongousinsurance_llc_7.com,,,Healthcare,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5151,Pharmaceutical Services,Tier 1
70545,,,Humongous Insurance LLC 9,Account,6012,,,,,,,,,,,,,,,,,,,,humongousinsurance_llc_9.com,,,Healthcare,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5089,Pharmaceutical Services,Tier 1
70546,,,Humongous Insurance Inc 9,Account,6012,,,,,,,,,,,,,,,,,,,,humongousinsurance_inc_9.com,,,Healthcare,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5090,Pharmaceutical Services,Tier 3
70547,,,Lamna Healthcare Company Ltd 3,Account,6013,,,,,,,,,,,,,,,,,,,,lamnahealthcare_ltd_3.com,,,Healthcare,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5154,Pharmaceutical Services,Tier 1
70548,,,Lamna Healthcare Company Ltd 5,Account,6013,,,,,,,,,,,,,,,,,,,,lamnahealthcare_ltd_5.com,,,Healthcare,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,Pharmaceutical Services,Tier 1
70549,,,Liberty's Delightful Sinful Bakery & Cafe Ltd 8,Account,6014,,,,,,,,,,,,,,,,,,,,libertysdelightfulsinfulbakeryandcafe_ltd_8.com,,,Healthcare,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5148,Pharmaceutical Services,Tier 3
70550,,,Lucerne Publishing Ltd 7,Account,6015,,,,,,,,,,,,,,,,,,,,lucernepublishing_ltd_7.com,,,Healthcare,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5146,Pharmaceutical Services,Tier 2
70551,,,Lucerne Publishing LLC 4,Account,6015,,,,,,,,,,,,,,,,,,,,lucernepublishing_llc_4.com,,,Healthcare,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5123,Pharmaceutical Services,Tier 3
70552,,,Lucerne Publishing Inc 6,Account,6015,,,,,,,,,,,,,,,,,,,,lucernepublishing_inc_6.com,,,Healthcare,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5094,Pharmaceutical Services,Tier 2
70553,,,Margie's Travel Inc 3,Account,6016,,,,,,,,,,,,,,,,,,,,margiestravel_inc_3.com,,,Healthcare,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5082,Pharmaceutical Services,Tier 1
70554,,,Munson's Pickles and Preserves Farm Corp 7,Account,6017,,,,,,,,,,,,,,,,,,,,munsonspicklesandpreservesfarm_corp_7.com,,,Healthcare,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5076,Pharmaceutical Services,Tier 2
70555,,,Munson's Pickles and Preserves Farm LLC 9,Account,6017,,,,,,,,,,,,,,,,,,,,munsonspicklesandpreservesfarm_llc_9.com,,,Healthcare,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5085,Pharmaceutical Services,Tier 3
70556,,,Nod Publishers Ltd 1,Account,6018,,,,,,,,,,,,,,,,,,,,nodpublishers_ltd_1.com,,,Healthcare,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5158,Pharmaceutical Services,Tier 3
70557,,,Nod Publishers Corp 5,Account,6018,,,,,,,,,,,,,,,,,,,,nodpublishers_corp_5.com,,,Healthcare,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5078,Pharmaceutical Services,Tier 3
70558,,,Northwind Traders Ltd 2,Account,6019,,,,,,,,,,,,,,,,,,,,northwindtraders_ltd_2.com,,,Healthcare,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5065,Pharmaceutical Services,Tier 2
70559,,,Northwind Traders Ltd 8,Account,6019,,,,,,,,,,,,,,,,,,,,northwindtraders_ltd_8.com,,,Healthcare,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5156,Pharmaceutical Services,Tier 2
70560,,,Northwind Traders LLC 0,Account,6019,,,,,,,,,,,,,,,,,,,,northwindtraders_llc_0.com,,,Healthcare,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5129,Pharmaceutical Services,Tier 2
70561,,,Northwind Traders LLC 3,Account,6019,,,,,,,,,,,,,,,,,,,,northwindtraders_llc_3.com,,,Healthcare,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5162,Pharmaceutical Services,Tier 3
70562,,,"Proseware, Inc. Ltd 5",Account,6020,,,,,,,,,,,,,,,,,,,,proseware_ltd_5.com,,,Healthcare,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5103,Pharmaceutical Services,Tier 1
70563,,,"Proseware, Inc. LLC 8",Account,6020,,,,,,,,,,,,,,,,,,,,proseware_llc_8.com,,,Healthcare,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023,Pharmaceutical Services,Tier 2
70564,,,"Proseware, Inc. Inc 4",Account,6020,,,,,,,,,,,,,,,,,,,,proseware_inc_4.com,,,Healthcare,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5010,Pharmaceutical Services,Tier 2
70565,,,"Proseware, Inc. Inc 6",Account,6020,,,,,,,,,,,,,,,,,,,,proseware_inc_6.com,,,Healthcare,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5089,Pharmaceutical Services,Tier 3
70566,,,Relecloud Corp 8,Account,6021,,,,,,,,,,,,,,,,,,,,relecloud_corp_8.com,,,Healthcare,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024,Pharmaceutical Services,Tier 2
70567,,,Relecloud Corp 9,Account,6021,,,,,,,,,,,,,,,,,,,,relecloud_corp_9.com,,,Healthcare,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5169,Pharmaceutical Services,Tier 2
70568,,,Relecloud pte.Ltd 5,Account,6021,,,,,,,,,,,,,,,,,,,,relecloud_pte.ltd_5.com,,,Healthcare,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5131,Pharmaceutical Services,Tier 2
70569,,,Southridge Video pte.Ltd 0,Account,6022,,,,,,,,,,,,,,,,,,,,southridgevideo_pte.ltd_0.com,,,Healthcare,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5054,Pharmaceutical Services,Tier 3
70570,,,The Phone Company Ltd 4,Account,6025,,,,,,,,,,,,,,,,,,,,thephone-company_ltd_4.com,,,Healthcare,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5107,Pharmaceutical Services,Tier 1
70571,,,The Phone Company Corp 0,Account,6025,,,,,,,,,,,,,,,,,,,,thephone-company_corp_0.com,,,Healthcare,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5064,Pharmaceutical Services,Tier 2
70572,,,The Phone Company Corp 5,Account,6025,,,,,,,,,,,,,,,,,,,,thephone-company_corp_5.com,,,Healthcare,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5031,Pharmaceutical Services,Tier 3
70573,,,The Phone Company LLC 7,Account,6025,,,,,,,,,,,,,,,,,,,,thephone-company_llc_7.com,,,Healthcare,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5034,Pharmaceutical Services,Tier 2
70574,,,"VanArsdel, Ltd. Corp 1",Account,6026,,,,,,,,,,,,,,,,,,,,vanarsdelltd_corp_1.com,,,Healthcare,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5092,Pharmaceutical Services,Tier 3
70575,,,"VanArsdel, Ltd. Inc 0",Account,6026,,,,,,,,,,,,,,,,,,,,vanarsdelltd_inc_0.com,,,Healthcare,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5131,Pharmaceutical Services,Tier 1
70576,,,"VanArsdel, Ltd. Inc 1",Account,6026,,,,,,,,,,,,,,,,,,,,vanarsdelltd_inc_1.com,,,Healthcare,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5016,Pharmaceutical Services,Tier 1
70577,,,"VanArsdel, Ltd. Inc 7",Account,6026,,,,,,,,,,,,,,,,,,,,vanarsdelltd_inc_7.com,,,Healthcare,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5127,Pharmaceutical Services,Tier 1
70578,,,Wide World Importers Inc 2,Account,6027,,,,,,,,,,,,,,,,,,,,wideworldimporters_inc_2.com,,,Healthcare,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5102,Pharmaceutical Services,Tier 3
70579,,,Wingtip Toys Ltd 1,Account,6028,,,,,,,,,,,,,,,,,,,,wingtiptoys_ltd_1.com,,,Healthcare,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5079,Pharmaceutical Services,Tier 1
70580,,,Wingtip Toys Inc 4,Account,6028,,,,,,,,,,,,,,,,,,,,wingtiptoys_inc_4.com,,,Healthcare,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5145,Pharmaceutical Services,Tier 3
70581,,,Woodgrove Bank Corp 1,Account,6029,,,,,,,,,,,,,,,,,,,,woodgrovebank_corp_1.com,,,Healthcare,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5094,Pharmaceutical Services,Tier 3
70582,,,Woodgrove Bank LLC 0,Account,6029,,,,,,,,,,,,,,,,,,,,woodgrovebank_llc_0.com,,,Healthcare,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5073,Pharmaceutical Services,Tier 1
70583,,,Woodgrove Bank Inc 9,Account,6029,,,,,,,,,,,,,,,,,,,,woodgrovebank_inc_9.com,,,Healthcare,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5057,Pharmaceutical Services,Tier 1
70584,,,Adatum Corporation Corp 0,Account,6000,,,,,,,,,,,,,,,,,,,,adatum_corp_0.com,,,Technology,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,Software,Tier 1
70585,,,Adatum Corporation Corp 2,Account,6000,,,,,,,,,,,,,,,,,,,,adatum_corp_2.com,,,Technology,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5102,Software,Tier 3
70586,,,Adatum Corporation Inc 9,Account,6000,,,,,,,,,,,,,,,,,,,,adatum_inc_9.com,,,Technology,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5008,Software,Tier 1
70587,,,Adventure Works Cycles Ltd 6,Account,6001,,,,,,,,,,,,,,,,,,,,adventure-works_ltd_6.com,,,Technology,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5090,Software,Tier 2
70588,,,Adventure Works Cycles Corp 6,Account,6001,,,,,,,,,,,,,,,,,,,,adventure-works_corp_6.com,,,Technology,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5013,Software,Tier 2
70589,,,Adventure Works Cycles LLC 9,Account,6001,,,,,,,,,,,,,,,,,,,,adventure-works_llc_9.com,,,Technology,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5139,Software,Tier 1
70590,,,Adventure Works Cycles pte.Ltd 3,Account,6001,,,,,,,,,,,,,,,,,,,,adventure-works_pte.ltd_3.com,,,Technology,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5049,Software,Tier 2
70591,,,Alpine Ski House Ltd 5,Account,6002,,,,,,,,,,,,,,,,,,,,alpineskihouse_ltd_5.com,,,Technology,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,Software,Tier 1
70592,,,Alpine Ski House Corp 1,Account,6002,,,,,,,,,,,,,,,,,,,,alpineskihouse_corp_1.com,,,Technology,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5093,Software,Tier 1
70593,,,Alpine Ski House LLC 8,Account,6002,,,,,,,,,,,,,,,,,,,,alpineskihouse_llc_8.com,,,Technology,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5070,Software,Tier 3
70594,,,Alpine Ski House pte.Ltd 2,Account,6002,,,,,,,,,,,,,,,,,,,,alpineskihouse_pte.ltd_2.com,,,Technology,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5108,Software,Tier 3
70595,,,Alpine Ski House pte.Ltd 3,Account,6002,,,,,,,,,,,,,,,,,,,,alpineskihouse_pte.ltd_3.com,,,Technology,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5131,Software,Tier 2
70596,,,Alpine Ski House pte.Ltd 4,Account,6002,,,,,,,,,,,,,,,,,,,,alpineskihouse_pte.ltd_4.com,,,Technology,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5086,Software,Tier 2
70597,,,Alpine Ski House pte.Ltd 7,Account,6002,,,,,,,,,,,,,,,,,,,,alpineskihouse_pte.ltd_7.com,,,Technology,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5037,Software,Tier 2
70598,,,Bellows College Ltd 6,Account,6003,,,,,,,,,,,,,,,,,,,,bellowscollege_ltd_6.com,,,Technology,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5152,Software,Tier 1
70599,,,Bellows College Inc 3,Account,6003,,,,,,,,,,,,,,,,,,,,bellowscollege_inc_3.com,,,Technology,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5043,Software,Tier 3
70600,,,Best For You Organics Company Ltd 4,Account,6004,,,,,,,,,,,,,,,,,,,,bestforyouorganics_ltd_4.com,,,Technology,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5021,Software,Tier 1
70601,,,Best For You Organics Company Corp 3,Account,6004,,,,,,,,,,,,,,,,,,,,bestforyouorganics_corp_3.com,,,Technology,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5098,Software,Tier 3
70602,,,Best For You Organics Company pte.Ltd 9,Account,6004,,,,,,,,,,,,,,,,,,,,bestforyouorganics_pte.ltd_9.com,,,Technology,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5108,Software,Tier 3
70603,,,Contoso Suites Corp 2,Account,6005,,,,,,,,,,,,,,,,,,,,contososuites_corp_2.com,,,Technology,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5027,Software,Tier 2
70604,,,Consolidated Messenger LLC 7,Account,6006,,,,,,,,,,,,,,,,,,,,consolidatedmessenger_llc_7.com,,,Technology,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5077,Software,Tier 1
